"ArticleTitle","Summary","Link","Timestamp","Category","ArticleStory","Label"
"India's Drug Approvals Surge Despite FDA Scrutiny","Despite the U.S. FDA's inspection blitz on Indian drug manufacturing facilities, the agency has been approving generic drug applications from the country s drugmakers at a record pace, according to Bloomberg.","http://www.pharmamanufacturing.com/industrynews/2016/indias-drug-approvals-surge-despite-fda-scrutiny/","Wed, 17 Aug 2016 08:58:00 -0400","NA","India's Drug Approvals Surge Despite FDA ScrutinyDespite the U.S. FDA's inspection blitz on Indian drug manufacturing facilities, the agency has been approving generic drug applications from the country s drugmakers at a record pace, reports Bloomberg.

Smaller companies like Aurobindo Pharma and Glenmark Pharmaceuticals are leading the way, as the FDA approved a record 83 new generic drug applications from India in the last six months of 2015.

With a number of larger drugmakers, including Sun Pharma and Dr. Reddy's, receiving FDA warning letters, the perception is that India is plagued with quality issues, but this, according to analysts, is not the case.

Surya Patra, an analyst at PhillipCapital India in Mumbai, told Bloomberg that smaller Indian companies are getting more approvals as they take over production of the low-margin generic pills, while larger companies are graduating into more complex, higher-margin medicines.","Biotechnology"
"Vertex Abandons Cystic Fibrosis Combo Trial","Boston-based biotech Vertex Pharmaceuticals will end a late-stage clinical study testing a two-drug combination therapy on cystic fibrosis patients after an independent board concluded the treatment wasn t showing meaningful benefit.","http://www.pharmamanufacturing.com/industrynews/2016/vertex-abandons-cystic-fibrosis-combo-trial/","Wed, 17 Aug 2016 08:31:00 -0400","NA","Vertex Abandons Cystic Fibrosis Combo TrialBoston-based biotech Vertex Pharmaceuticals will end a late-stage clinical study testing a two-drug combination therapy on cystic fibrosis patients after an independent board concluded the treatment wasn t showing meaningful benefit.

The study combined Vertex's drug candidate, called VX-661, with its approved drug, Kalydeco, and was targeting patients with two separate genetic mutations linked to CF.

VX-661 is Vertex s lead development drug, which the company is using in combination with other approved and experimental meds to treat CF patients with different mutations. The drugmaker hopes to test this drug in a three-drug combination in the future.","Biotechnology"
"FDA Warns China API Maker for Hiding Quality Testing Data","The U.S. FDA says Zhejiang Medicine hid quality testing results that may have indicated product contamination.","http://www.pharmamanufacturing.com/industrynews/2016/fda-warns-china-api-maker-for-hiding-quality-testing-data/","Wed, 17 Aug 2016 00:55:00 -0400","NA","FDA Warns China API Maker for Hiding Quality Testing DataThe U.S. FDA says Zhejiang Medicine hid quality testing results that may have indicated product contamination.

According to a recent FDA warning letter based off of findings from a June 2015 inspection of Zhejiang Medicine's Xinchang Pharmaceutical Factory, the drugmaker performed unofficial tests and then did not consider the results when evaluating API quality. Some of these unofficial tests displayed large unknown peaks that were not reported in the official records for the same samples.The firm also backdated worksheets for impurity tests by several days, according to the letter.

Zhejiang Medicine has a contract that ends next year to supply Pfizer s Hospira unit with the main ingredient for vancomycin, a widely used antibiotic. According to a Pfizer spokesperson, the company hasn t seen any issue with the products supplied by Zheijiang Medicine.","Biotechnology"
"Innovation in Quality Metrics","The FDA is collaborating with industry to develop a groundbreaking new set of state-of-quality metrics","http://www.pharmamanufacturing.com/articles/2016/innovation-in-quality-metrics/","Tue, 16 Aug 2016 16:17:00 -0400","NA","Innovation in Quality MetricsIn the world of pharmaceutical production, it is universally understood that a robust pharmaceutical quality system provides key elements of assurance and oversight for pharmaceutical manufacturing processes. It ensures that patients are provided with medications that are safe, effective, and reliably produced at a high level of quality. However, despite recent advances in the manufacturing sector, quality issues remain a frequent occurrence, and can result in recalls, withdrawals, or harm to patients. Quality issues have also been linked to the rise in critical drug shortages. 

Regulatory agencies currently assesses the risk profile of manufacturing sites based primarily on their compliance history, as seen in warning letters and field reports, in conjunction with records on product recalls and market-based quality problems. These are not necessarily the most informative measures, and by their nature, provide historical or lagging data or signal detection. More relevant data relating to the state-of-quality, provided in advance, would better inform the risk factors that might predict quality problems and future drug shortages.

FDA s approach to quality oversight has evolved in recent years, and the new Office of Pharmaceutical Quality (OPQ) has made it a priority to establish a sounder basis for ensuring that pharmaceutical products meet high quality standards throughout the product lifecycle

This FDA led Research Project initiates a program aimed at developing and implementing a set of standardized manufacturing quality metrics. The establishment and collection of these metrics should provide various stakeholders   from industry to regulators   with greater insight into the state-of-quality at a given manufacturing facility, and allow stakeholders to better anticipate and address quality issues while simultaneously reducing unnecessary regulatory burden.

RECENT DEVELOPMENTS IN THE QUALITY METRICS INITIATIVE

Since early 2013, FDA has been working with the pharmaceutical industry to develop goals and objectives for a metrics program. In response, several industry stakeholder groups have worked with FDA to develop consensus around the goals, as well as identify potential metric sets, including developing recommendations for their implementation and interpretation. Through a series of extensive engagements between industry and FDA there has been an acknowledgement of the complexity of the problem at hand, which is to develop a recommeded set of metrics which are objective and meaningful, easy to capture yet normalized to account for factors such as process differences and technical complexity. Furthermore, it is required that those elements selected will promote acceptable behaviors and not lead to any unintended consquences or unwanted behaviors.

Key Research Questions to Address in the Selection of a Proposed Metrics Set:

1. What is the appropriate set of metrics to collect for establishing the state-of-quality at a manufacturing facility?

2. Will this set of metrics provide adequate information for all types of pharmaceutical manufacturing, such as sterile injectables, bio-pharmaceuticals?

3. How should these metrics be defined?

4. What is the optimal reporting process and what support will be necessary to facilitate timely and uniform reporting.

5. What are the potential unintended consequences which may arise with chosen metrics?

a. Such as measuring OOS rate may result in companies not reporting OOS results or changing their standards of identifying OOS results to minimize the numbers.

b. Review of complaint trending might lead firms to resolve problems superficially without getting to root cause.

6. How can the FDA prevent manipulation of data and its unintended consequences?

7. How does company culture impact the data collection and the metrics?

8. How does the underlying quality culture of a manufacturing facility influence quality performance and how does one correlate its impact through these metrics?

9. How can one represent a set of complex behavior and performance criteria via a set of simple metrics?

10. How can these set of metrics be linked to operating efficiency and performance of the plants? Plants are naturally focused towards improving their profitability and cost. Significant efforts such as six sigma, lean, right-first-time programs are underway across the industry and have deep rooted support in many pharmaceutical operations around the world. Can the reportable quality metrics be a natural offshoot of such improvement programs?

ROLE OF QUALITY METRICS IN RISK-BASED SURVEILLANCE

Quality metrics are widely used throughout the pharmaceutical industry to monitor quality control systems and processes, and many of the components that inform those metrics (e.g., data on process capability output or statistical process control) are already collected and maintained as part of cGMP compliance. Several measures of performance are already common throughout the industry. The challenege is that they are currently defined differently across manufacturers, and even between sites operated by the same manufacturer.

The proposed FDA Quality Metrics program is not the first of its kind; rather, it draws from the example of existing private sector quality improvement programs that collect voluntarily reported, standardized quality metrics from a large and varying array of manufacturing sites, which are then used by participating manufacturers to benchmark their performance against industry standards and their peers.

The collection and analysis of standardized quality metrics can serve several functions:

  At a basic level, metrics should provide a quantitative and objective measure of quality at the manufacturing site, and provide a window at a systems level, to the effectiveness of the oversight and control of operations at a given site.","Biotechnology"
"Work for this Biotech Startup, Get a Free Tesla Car","North Carolina-based startup Practichem is looking to attract top talent by offering to lease a Tesla Model 3 for each of its employees, including those it plans to hire in the coming year.","http://www.pharmamanufacturing.com/industrynews/2016/biotech-startup-attracts-talent-by-buying-teslas-for-employees/","Fri, 12 Aug 2016 08:51:00 -0400","NA","Work for this Biotech Startup, Get a Free Tesla CarNorth Carolina-based startup Practichem is looking to attract top talent by offering to lease a Tesla Model 3 for each of its employees, including those it plans to hire in the coming year.

A creative new twist on the common practice of offering stock options to conserve cash, Practichem is offering preordered Model 3 Teslas, which most likely won't be available until 2017.

Practichem has 16 employees and hopes to grow to 25 in the near future. According to Nick DeMarco, founder and CEO, ""We are always looking for brilliant engineers who want to contribute to something important. ","Biotechnology"
"Gilead to Pay Up to $282M for Genmab HIV Platform","Gilead Sciences has been exclusively granted licensed use of Genmab s DuoBody technology, in an aim to create a platform for the development of antibodies targeting HIV.","http://www.pharmamanufacturing.com/industrynews/2016/gilead-to-pay-genmab-hiv-platform/","Thu, 11 Aug 2016 20:55:00 -0400","NA","Gilead to Pay Up to $282M for Genmab HIV PlatformGilead Sciences has been exclusively granted licensed use of Genmab s DuoBody technology, in an aim to create a platform for the development of antibodies targeting HIV.

Gilead will pay Denmark-based Genmab $5 million upfront, followed by regulatory and sales milestone up to $277 million for the first product.

The bispecific antibody technology from Genmab uses antibodies to efficiently target disease and cease the bacterial activity. The platform will strengthen Gilead's presence in a growing field of HIV research.","Biotechnology"
"Valeant Faces Criminal Fraud Charges","Federal prosecutors are investigating whether Valeant Pharmaceuticals defrauded insurers by denying its ties to mail-order pharmacy, Philidor Rx Services.","http://www.pharmamanufacturing.com/industrynews/2016/valeant-faces-criminal-fraud-charges/","Thu, 11 Aug 2016 18:19:00 -0400","NA","Valeant Faces Criminal Fraud ChargesFederal prosecutors are investigating whether Valeant Pharmaceuticals defrauded insurers by denying its ties to mail-order pharmacy, Philidor Rx Services.

According the to WSJ, the U.S. Attorney s Office in the Southern District of New York is considering pursuing criminal charges against Valeant on grounds of insurance and wire fraud. Prosecutors are investigating whether Philidor made false statements to insurers about its connections to Valeant, sources said. Allegedly, Philidor helped patients get insurance coverage for higher-priced Valeant drugs, instead of lower priced alternatives.

The probe could lead to criminal charges against both Valeant as a company as well as former Philidor executives.","Biotechnology"
"Ross Tumble Blenders","Ross Tumble Blenders come standard with motors equipped with electro-magnetic brake. The brake motor allows the tumbling V-cone or double cone vessel to safely decelerate to a complete stop at the proper upright position.","http://www.pharmamanufacturing.com/vendors/products/2016/ross-tumble-blenders/","Thu, 11 Aug 2016 13:39:02 -0400","NA","Ross Tumble BlendersRoss Tumble Blenders come standard with motors equipped with electro-magnetic brake. The brake motor allows the tumbling V-cone or double cone vessel to safely decelerate to a complete stop at the proper upright position.

The 50-cu.ft. V-Cone Tumble Blenders are designed for mixing products with bulk densities up to 150 lbs/cu.ft. Inside the blender, free-flowing solids are gently and intimately blended as the cone rotates. To supplement the low-impact mixing action, a high-speed intensifier bar is supplied for breaking up lumps and agglomerates, if necessary.

All product contact parts are stainless steel 316 polished to 150-grit finish for easy discharge and cleaning. The tumbling vessel is driven by a 30 HP brake motor while the intensifier bar/chopper is driven by a 15 HP motor. A safety gate around the blender prevents operation of the tumbling vessel when the gate open. The finished product is discharged through a 10-inch dust-tight butterfly valve.

Available in many standard sizes from 0.25 to 100 cu.ft., Ross Tumble Blenders are offered with various options such as vacuum capability, heavy-duty design for high-density applications, heating/cooling jacket, explosion-proof motor and PLC controls.","Biotechnology"
"Sartorius Stedim Biotech FlexAct BT System","As single-use bags are increasingly making inroads in commercial cGMP production, the industry requires higher assurance of single-use container closure integrity (SU-CCI) and more reliable leak test methods at the point of use.","http://www.pharmamanufacturing.com/vendors/products/2016/sartorius-stedim-biotech-flexact-bt-system/","Thu, 11 Aug 2016 13:30:44 -0400","NA","Sartorius Stedim Biotech FlexAct BT SystemAs single-use bags are increasingly making inroads in commercial cGMP production, the industry requires higher assurance of single-use container closure integrity (SU-CCI) and more reliable leak test methods at the point of use.

Sartorius Stedim Biotech s FlexAct BT system enables end-users to implement the ASTM F2095-01 pressure decay test for Flexboy 2D bags at the point of use. The testing solution is designed to detect leaks that could potentially occur during the transportation and handling of these bags.

The system features the Sartocheck 4 Plus Bag tester and a set of two plate holders that perform 100% pressure decay testing. Besides protecting the bag from mechanical stress, the holders enable the test to be performed with a very small inflation volume at high pressure, ensuring a highly reproducible, accurate and sensitive leak test. Furthermore, porous spacers avoid the masking effect of a potential leak when the bag is pressed against the plates.

The leak test system is validated to detect 30  m leaks across the entire range of Flexboy 2D bag volumes   from 50 mL to 50 L   in less than 10 minutes.","Biotechnology"
"Sartorius AG Claristep Filtration System","Preparing samples by clarification is an essential step prior to nearly all analytical techniques, such as high pressure liquid chromatography (HPLC). Sartorius has developed the manually operated Claristep filtration system consisting of a station and filter units for clarifying samples prior to analysis.","http://www.pharmamanufacturing.com/vendors/products/2016/claristep-filtration-system/","Thu, 11 Aug 2016 13:21:31 -0400","NA","Sartorius AG Claristep Filtration SystemPreparing samples by clarification is an essential step prior to nearly all analytical techniques, such as high pressure liquid chromatography (HPLC). Sartorius has developed the manually operated Claristep filtration system consisting of a station and filter units for clarifying samples prior to analysis.

The Claristep station consists of a base, a lid and an exchangeable tray for accurate positioning of sample vials. The patent-pending design features grooves that automatically guide the filter unit caps into the correct positions for simultaneous and accurate cap closure.

Claristep enables up to eight samples to be simultaneously filtered without any power supply or a vacuum pressure source. Single-use Claristep filter units with RC membranes are designed for sample volumes of 60  L to 600  L. Their hold-up volume is less than 30  L. The units have been optimized for solvents and aqueous solutions and provide maximum chemical compatibility as well as low non-specific binding of analytes. The contact time of the samples with the filters and the caps is extremely short, ensuring optimal, contamination-free results. Filtrates are collected in any 12   32 mm outer diameter vials of the user s choice based on the analytical method to be performed.","Biotechnology"
"Sartorius Stedim Biotech ambr 250 Modular Bioreactor","Sartorius Stedim Biotech introduced the ambr  250 modular, a benchtop mini bioreactor system for parallel fermentation or cell culture. The system combines a single-use bioreactor vessel and expandable system design to offer advanced benchtop bioreactor technology for process development.","http://www.pharmamanufacturing.com/vendors/products/2016/sartorius-stedim-biotech-ambr-250-modular-bioreactor/","Thu, 11 Aug 2016 12:41:47 -0400","NA","Sartorius Stedim Biotech ambr 250 Modular BioreactorSartorius Stedim Biotech introduced the ambr  250 modular, a benchtop mini bioreactor system for parallel fermentation or cell culture. The system combines a single-use bioreactor vessel and expandable system design to offer advanced benchtop bioreactor technology for process development.

The ambr 250 modular system consists of a workstation with 2, 4, 6 or 8 single-use bioreactors, with a working volume range of 100 to 250 mL. The mini bioreactors contain impellers suitable for fermentation or cell culture and show excellent scale up to larger bioreactors. They are also fully integrated with liquid reservoirs and syringe pumps, allowing rapid experimental set up and turn around, thus significantly increasing lab efficiency.

Once installed, the bioreactor has all the required process services for parameter control, including pH, DO, temperature or agitation. Additionally, feeds can be delivered from the reagent reservoirs via the syringe pumps into the bioreactor. One control unit is capable of controlling up to eight bioreactor stations independently via an easy to use touch screen user interface.","Biotechnology"
"Agilent to Build Colorado Facility, Creating up to 200 Jobs","The expansion will enable the company to more than double its commercial manufacturing capacity for nucleic acid APIs","http://www.pharmamanufacturing.com/industrynews/2016/agilent-to-build-colorado-facility-creating-up-to-200-jobs/","Wed, 10 Aug 2016 15:14:00 -0400","NA","Agilent to Build Colorado Facility, Creating up to 200 JobsAgilent Technologies Inc. announced it has acquired 20 acres in Weld County, Colorado, on which it plans to build a pharmaceutical manufacturing facility.

 The products manufactured at this site will be used by our customers to improve the lives of patients suffering from a variety of diseases,  said Skip Thune, general manager of the company s Nucleic Acids Solutions Division.  At Agilent, we are committed to meeting the ever-increasing needs of our customers for oligonucleotides. 

Researchers believe oligonucleotides (short DNA and RNA molecules) hold the potential to treat various forms of cancer, diabetes, muscular dystrophy and other disorders.

Thune noted that the expansion would result in about 150 to 200 new, permanent high-paying jobs.

 Colorado is thrilled to welcome Agilent Technologies to the state,  said Gov. John Hickenlooper.  This expansion will enhance Colorado s skilled workforce and dedication to research and development firms. We look forward to supporting Agilent s innovative work in our state. 

 The impact of new high-paying jobs and millions of dollars in investment will trigger a huge positive ripple through the local economy, pumping new revenue into everything from restaurants to housing,  added Tony Carey, mayor of Frederick.  Winning this project shows the tremendous assets of Frederick and Weld County, and we welcome Agilent to our community. 



","Biotechnology"
"Claris Lifesciences to Sell U.S. Injectables Division","Indian drug maker Claris Lifesciences Ltd. has initiated the sale of its U.S. injectable-drug business, which could be worth at least $500 million, according to a Bloomberg article.","http://www.pharmamanufacturing.com/industrynews/2016/claris-lifesciences-to-sell-u-s-injectables-division/","Wed, 10 Aug 2016 13:24:00 -0400","NA","Claris Lifesciences to Sell U.S. Injectables DivisionIndian drug maker Claris Lifesciences Ltd. has initiated the sale of its U.S. injectable-drug business, which could be worth at least $500 million, according to a Bloomberg article.

Claris is said to have asked for bids from large U.S. companies such as Baxter International by the end of August, according to sources. The sale could also draw interest from Indian companies such as Cadila Healthcare Ltd., Intas Pharmaceuticals Ltd. and Torrent Pharmaceuticals Ltd., the article said.","Biotechnology"
"Novartis Execs, Doctors, Publishers Indicted in Korea","Six Novartis employees were charged with bribing doctors to the tune of more than $2 million","http://www.pharmamanufacturing.com/industrynews/2016/novartis-execs-doctors-publishers-indicted-in-korea/","Wed, 10 Aug 2016 10:28:00 -0400","NA","Novartis Execs, Doctors, Publishers Indicted in KoreaSix Novartis executives, including its CEO, at its Korean location were indicted on charges of paying more than $2 million to doctors in exchange for prescribing its medicines, according to an article in STAT.

In addition, six publishers of medical trade publications and 15 doctors who work at hospitals were also indicted. Novartis allegedly funded academic events that were said to have been organized by the publications, but distributed to doctors with money disguised as attendance fees and for articles that the doctors contributed to the publications, according to the Korea Herald.

These events began in January 2011 through earlier this year, the story said. Read the full article","Biotechnology"
"Investors Sue AbbVie Over Abandoned Shire Buyout","Hedge fund Elliott Management is suing AbbVie over its failed $54 billion buyout of Shire, saying the drugmaker misled investors.","http://www.pharmamanufacturing.com/industrynews/2016/investors-sue-abbvie-over-abandoned-shire-buyout/","Tue, 09 Aug 2016 20:15:00 -0400","NA","Investors Sue AbbVie Over Abandoned Shire BuyoutHedge fund Elliott Management is suing AbbVie over its failed $54 billion buyout of Shire, saying the drugmaker misled investors.

Elliott alleges that AbbVie management focused on  strategically compelling  reasons for the deal and downplayed the tax savings -- then walked away when the Obama administration imposed new rules that made it harder for companies to use mergers to redomicile out of the U.S.

The abandoned deal left Shire investors with large stock losses. Elliott is now seeking punitive damages.","Biotechnology"
"Biogen Announces New Hemophilia Spinoff Name","The hemophilia drug business that Biogen Inc. plans to spin off as a separate company early next year will be named Bioverativ.","http://www.pharmamanufacturing.com/industrynews/2016/biogen-announces-new-hemophilia-spinoff-name/","Tue, 09 Aug 2016 19:00:00 -0400","NA","Biogen Announces New Hemophilia Spinoff NameThe hemophilia drug business that Biogen Inc. plans to spin off as a separate company early next year will be named Bioverativ.

Bioverativ will market Biogen s two hemophilia drugs, Eloctate and Alprolix -- both approved in 2014 by the FDA -- and develop additional treatments for blood disorders.

The new company, based in the Boston area, will trade on the Nasdaq under the symbol BIVV.","Biotechnology"
"Medical News Today: Notion of 'healthy obesity' further challenged","The existence of 'healthy obesity' has been questioned by health professionals and scientists. A new study provides further evidence against the condition.","http://www.medicalnewstoday.com/articles/312400.php","Thu, 18 Aug 2016 09:00:00 PDT","Obesity / Weight Loss / Fitness","Notion of 'healthy obesity' further challengedObesity is one of the most visible, yet most neglected public health problems, with an escalating global epidemic of overweight and obesity reaching many parts of the world.

Around 600 million people worldwide are affected by obesity, with the condition significantly increasing the risk of heart disease, stroke, type 2 diabetes, osteoarthritis and some cancers.

Evidence supporting the link between obesity and metabolic and cardiovascular diseases has accumulated since the 1940s. However, experts began to question in the 1970s and 80s the extent to which obesity increases the risk for these disorders.

Furthermore, studies in the late 90s and early 2000s found that not all obese individuals experienced a greater risk of metabolic and cardiovascular complications, and, in fact, they displayed a relatively healthy metabolic and cardiovascular profile, hence the term ""metabolically healthy obesity.""

While no universally accepted criteria exist to define metabolically healthy obesity, a potential hallmark of the condition is a high sensitivity to insulin, a hormone that promotes uptake of blood glucose into cells to be used for energy.

Estimates suggest that up to 30 percent of obese individuals are metabolically healthy and, as a result, may not need as much intervention to prevent obesity-related complications.

Mikael Ryd n, of the Karolinska Institutet in Stockholm, Sweden, and colleagues examined the responses to insulin in 15 healthy participants and 50 obese subjects who were enrolled in a gastric bypass surgery clinical study.

Biopsies of abdominal white fat tissue were obtained at the start and end of a 2-hour period of insulin and glucose received by intravenous infusion. Based on the glucose uptake rate, 21 obese individuals were classified as insulin sensitive, and 29 classed as insulin resistant.

Analysis of white fat tissue samples revealed a clear difference between healthy participants and insulin-sensitive and insulin-resistant obese individuals.

In response to insulin stimulation, white fat tissue from both obese groups showed almost identical abnormal patterns of gene expression, which were not influenced by cardiovascular or metabolic risk factors such as waist-to-hip ratio, heart rate, or blood pressure.

The researchers uncover that obesity - rather than other common risk factors - is likely the principle factor affecting metabolic health.

""Our study suggests that the notion of metabolically healthy obesity may be more complicated than previously thought, at least in subcutaneous adipose tissue,"" says Ryd n.

""There doesn't appear to be a clear transcriptomic fingerprint that differentiates obese subjects with high or low insulin sensitivity, indicating that obesity per se is the major driver explaining the changes in gene expression,"" he adds.

Study limitations include that gene expression profiles were only examined in white fat tissue and not other types of fatty tissue or other organs. Also, all obese participants were due to go through bariatric surgery, suggesting the finding may only apply to obese individuals at the severe end of the scale.

Overall, the study finds that white fat tissue samples from obese individuals classified as either metabolically healthy or unhealthy show almost identical, abnormal changes in gene expression in response to insulin stimulation.

""Insulin-sensitive obese individuals may not be as metabolically healthy as previously believed,"" says Ryd n. ""Therefore, more vigorous interventions may be necessary in these individuals to prevent cardiovascular and metabolic complications,"" he concludes.

Future studies by the team will concentrate on tracking study participants after bariatric surgery to determine whether the associated weight loss normalizes gene expression responses to insulin. Additionally, Ryd n and his collaborators will investigate particular genes linked to improved metabolic health in these people.

Learn how the duration a person is overweight or obese can increase the risk of several cancers.","Pharmaceuticals"
"Medical News Today: Anemia may raise risk of death for stroke patients","Stroke patients who have anemia or whose hemoglobin levels are too high may be at greater risk of death in the year after stroke, study finds.","http://www.medicalnewstoday.com/articles/312399.php","Thu, 18 Aug 2016 08:00:00 PDT","Stroke","Anemia may raise risk of death for stroke patientsStroke affects more than 795,000 Americans each year, and it is a leading cause of long-term disability in the United States.

Around 87 percent of all strokes are ischemic, whereby the artery that supplies oxygen-rich blood to the brain becomes blocked. When an artery in the brain leaks or ruptures, this is known as hemorrhagic stroke.

According to the research team - including senior author Dr. Phyo Myint of the University of Aberdeen in the United Kingdom - many patients who have experienced stroke have anemia.

Anemia is a condition characterized by low levels of circulating red blood cells or hemoglobin, which causes a reduction in the amount of oxygen that is transported to the body's organs and tissues.

Signs and symptoms of anemia include fatigue, headache, pale skin, dizziness, shortness of breath, coldness in the hands and feet, and chest pain.

While anemia can affect any age group, pregnant women and older adults are at increased risk for the condition.

For their study, Dr. Myint and colleagues set out to investigate how anemia may impact risk of death following stroke.

The researchers analyzed the data of 8,013 adults of an average age of 77, all of whom had been admitted to the hospital with acute stroke between 2003-2015.

The team looked at how participants' levels of hemoglobin - a protein in red blood cells that carries oxygen - and incidence of anemia influenced their risk of death in the year after their stroke.

On hospital admission for stroke, the researchers found that around 25 percent of patients had anemia, and this increased their risk of death over the following year.

Among patients who had ischemic stroke, the risk of death was increased twofold for those with anemia, compared with ischemic stroke patients who did not have anemia. Hemorrhagic stroke patients who had anemia were at 1.5 times greater risk of death.

Furthermore, the researchers found that higher hemoglobin levels among patients were associated with poorer stroke outcomes and increased risk of death, particularly in the first month after stroke.

This finding, the team says, suggests that both low and high hemoglobin levels may raise stroke patients' risk of death.

The researchers' findings were further confirmed with a systematic review of 20 studies - involving almost 30,000 patients - that looked at the link between anemia and stroke outcomes.

Overall, the authors say their research highlights the importance of anemia prevention, diagnosis, and treatment for stroke patients.

""One example of an intervention might be treating the underlying causes of anemia, such as iron deficiency, which is common in this age group,"" says co-author Raphae Barlas, also of the University of Aberdeen.

Read how a major red blood cell discovery could lead to new treatments for anemia.","Pharmaceuticals"
"Medical News Today: ADHD associated with unhealthy diet in pregnancy","Children with early-onset conduct problems may be more likely to develop ADHD symptoms if their mother had an unhealthy diet during pregnancy, study finds.","http://www.medicalnewstoday.com/articles/312411.php","Thu, 18 Aug 2016 07:00:00 PDT","ADHD / ADD","ADHD associated with unhealthy diet in pregnancyStudy co-author Dr. Edward Barker, of King's College London in the United Kingdom, and colleagues publish their findings in the Journal of Child Psychology and Psychiatry.

According to Mental Health America, conduct disorder is a ""repetitive and persistent pattern of behavior in children and adolescents in which the rights of others or basic social rules are violated.""

Behavior may be aggressive, such as threatening or harming other people or animals, or nonaggressive, such as causing deliberate damage to the property of others.

Children or teenagers with conduct disorder may also engage in deceitful behavior - such as lying and theft - and skipping school, staying out past curfew, and other rule violations are common.

Dr. Barker and colleagues note that conduct disorder often co-occurs alongside attention deficit hyperactivity disorder (ADHD), and research has suggested that such co-occurrence arises from a more serious heritable factor than either condition alone.

Previous studies have linked an unhealthy diet in early life with both conduct disorder and ADHD, which researchers speculate is caused by DNA methylation of the insulin-like growth factor 2 (IGF2) gene. DNA methylation is an epigenetic process by which methyl groups are added to DNA, altering gene function.

IGF2 is involved in fetal development, as well as the development of brain areas involved in ADHD. As such, Dr. Barker and colleagues hypothesized that an unhealthy diet during pregnancy might affect this gene in a way that puts offspring at risk for behavioral problems.

To assess this possible association, the team analyzed data of 164 children and their mothers who were part of the Avon Longitudinal Study of Parents and Children - also known as the ""Children of the 90s"" project.

Of these children, 83 had early-onset conduct disorder, while 81 had low levels of conduct problems.

The researchers assessed mothers' diets during pregnancy, as well as blood samples from their children - taken at birth and the age of 7 years - in order to determine whether prenatal diet affects IGF2.

Among both groups of children, those whose mothers had a diet high in fat and sugar during pregnancy showed higher DNA methylation of IGF2 at birth, compared with children whose mothers had a healthy diet in pregnancy.

Importantly, higher IGF2 methylation at birth among children with early-onset conduct disorder was linked to more symptoms of ADHD between the ages of 7-13 years.

Dr. Barker says this study ""highlights the critical importance of a healthy diet during pregnancy.""

The team now plans to investigate how specific nutrition groups affect neural development, in order to better pinpoint the best foods for expectant mothers to consume to lower their offspring's risk of ADHD.

""We already know that nutritional supplements for children can lead to lower ADHD and conduct problems, so it will be important for future research to examine the role of epigenetic changes in this process,"" adds Dr. Barker.

Read how acetaminophen use in pregnancy may be linked to ADHD and autism in offspring.","Pharmaceuticals"
