"ArticleTitle","Summary","Link","Timestamp","Category","ArticleStory","Label"
"Biogen Subpoenaed by Feds Over Pricing, Rebates","Biogen announced it had received a subpoena from the federal government related to government price reporting and rebate payments for top multiple sclerosis drugs.","http://www.pharmamanufacturing.com/industrynews/2017/biogen-subpoenaed-by-feds-over-pricing-rebates/","Fri, 03 Feb 2017 08:24:00 -0500","NA","Biogen Subpoenaed by Feds Over Pricing, RebatesBiogen announced it had received a subpoena from the federal government related to government price reporting and rebate payments for top multiple sclerosis drugs.

The company said it had received a subpoena on Dec. 5 seeking information about ""government price reporting, rebate payments and Biogen's co-pay assistance programs"" for MS drugs Tecfidera, Avonex, Tysabri and Plegridy.

Biogen says it is cooperating with the federal government on the investigation.","Biotechnology"
"Roche Denies Diabetes Sale Rumors","Roche has dismissed recent reports that said the drugmaker was considering exiting the diabetes business.","http://www.pharmamanufacturing.com/industrynews/2017/roche-denies-diabetes-sale-rumors/","Fri, 03 Feb 2017 00:44:00 -0500","NA","Roche Denies Diabetes Sale RumorsRoche has dismissed recent reports that said the drugmaker was considering exiting the diabetes business.

Instead, Roche is looking to expand its $2 billion-per-year diabetes biz -- not sell it or spin it off, said Diagnostics division head Roland Diggelmann.

Rumors started after Bloomberg reported that Roche was open to a possible spin-off or a partial stake sale of its diabetes care unit, claiming that private equity players and medical device makers had expressed interest in acquiring the business.

Despite Roche's 5% decline in revenues for the unit, Roche says that it remains committed to diabetes care.","Biotechnology"
"Teva's Copaxone Patent Battle Ends; Generics to Hit Market","A U.S. district court ruling invalidated four patents on Teva's multiple sclerosis therapy, Copaxone, meaning a generic version of the 40mg formulation could be on the market as soon as this month.","http://www.pharmamanufacturing.com/industrynews/2017/tevas-copaxone-patent-battle-ends-generics-to-hit-market/","Thu, 02 Feb 2017 23:54:00 -0500","NA","Teva's Copaxone Patent Battle Ends; Generics to Hit MarketA U.S. district court ruling invalidated four patents on Teva's multiple sclerosis therapy, Copaxone, meaning a generic version of the 40mg formulation could be on the market as soon as this month.

The ruling put a stop Teva s strategy of switching patients from the original 20mg once-daily version of Copaxone to the newer 40mg, thrice-weekly version.

Copaxone generates a fifth of Teva s $20 billion in annual sales.

Novartis and partner Momenta have a generic version of the 40mg dose under FDA review. Mylan also has a generic of the thrice-weekly version awaiting U.S. regulatory approval. Dr. Reddy's Laboratories and Amneal Pharmaceuticals also have 40mg products.","Biotechnology"
"FDA Cites Three Pharma, Five Medical Device Companies","Pharma companies included Milan, Italy-based Facta Farmaceutici, Gujarat, India-
based CTX Life Sciences and Cixi City, China-based Ningbo Zhixin Bird Clean-Care 
Product Company.","http://www.pharmamanufacturing.com/industrynews/2017/fda-cites-three-pharma-five-medical-device-companies/","Wed, 01 Feb 2017 16:21:00 -0500","NA","FDA Cites Three Pharma, Five Medical Device CompaniesThe U.S. FDA distributed warning letters for three pharmaceutical manufacturers and five medical device companies located in India, China, Canada, Korea, Germany and Italy, according to the Regulatory Affairs Professionals Society (RAPS).

The pharma companies included Milan, Italy-based Facta Farmaceutici, after an inspection uncovered original data showing failed results for multiple sterile drug products, but data the company reported showed passing results, the story said.

For a second company, Gujarat, India-based CTX Life Sciences, FDA investigators  observed rust, insects, damaged interiors, and/or drug residues  in pieces of manufacturing equipment.

The third company, Cixi City, China-based Ningbo Zhixin Bird Clean-Care Product Company s Quality Control Unit (QCU) failed to review and approve drug product production and control records.

On the medical device side, FDA also sent warning letters to Korea-based Shina Corp., Canada s Savaria Concord Lifts, Korean-based Incyto, Montreal-based Ropack and Berlin-based Biotronik.","Biotechnology"
"Amgen to Hire 1,600 Employees in 2017","Amgen CEO told President Donald Trump the company will be hiring 1,600 workers across the United States","http://www.pharmamanufacturing.com/industrynews/2017/amgen-to-hire-1600-employees-in-2017/","Wed, 01 Feb 2017 15:53:00 -0500","NA","Amgen to Hire 1,600 Employees in 2017Amgen CEO Robert Bradway met with President Donald Trump and told him Amgen will be hiring 1,600 people across the United States this year, according to an article in BioSpace.

 This includes both workers who will bring new skills to Amgen, as well as those required to address attrition and other needs,  said Kristen Davis, a spokesperson for Amgen told the Los Angeles Times.

The hiring plan will increase employment at the company following a decrease of about 4,000 jobs in 2014, the story said.","Biotechnology"
"The Evolving Biopharma Contract-Manufacturing Market","Once biopharma companies optimize operations in order to free up hidden capacity, they have four options: build, acquire, partner or face the realities of outsourcing","http://www.pharmamanufacturing.com/articles/2017/the-evolving-biopharma-contract-manufacturing-market/","Tue, 31 Jan 2017 18:01:00 -0500","NA","The Evolving Biopharma Contract-Manufacturing MarketBiopharma companies have depended on contract manufacturing organizations (CMOs) to provide capacity and capabilities as needed; in some cases, CMOs have provided a great deal of a company s production. Yet the current market structure presents biopharmacos with a shortage of CMO capacity to produce biopharmaceuticals, especially in mammalian cell culture technology and new modalities, even as demand for outsourcing increases. As companies face today s evolving industry economics, they should first optimize their operations in order to free up hidden capacity. Once this is done, they have four remaining options: build, acquire, partner or face the realities of outsourcing.

WHY OUTSOURCE BIOPHARMACEUTICALS?

The large molecules that constitute biopharmaceuticals differ from small molecules not only in their size, but also in their behavior, their manufacture and the way they work in the human body. Manufacturing these molecules is significantly more complex than producing traditional pharmaceuticals.1 In fact, biopharma is a true high-tech industry, with complex processes that relatively few players have entirely mastered.

Perhaps as a result, the industry is more profitable than the pharmaceutical industry, with relatively little pressure on cost of goods sold (COGS). Biopharma has also grown steadily for a number of years, and the large pipeline of molecules in clinical trials promise continued growth.

Despite the industry s high complexity, however, outsourcing is extremely popular. In fact, the market share of biopharma CMOs has risen steadily in the past decade, reaching 20 to 30 percent of the industry s COGS in 2013, and is expected to grow to almost 70 percent for some companies over the next few years.2 Not surprisingly, global CMO sales are growing steadily, fed not only by increased outsourcing, but by overall growth in new and existing products including clinical-trial supply. Further growth of more than 5 percent per year is projected over the next three years, leading to a total biopharma CMO market of $7 billion in 2019   of which up to 30 percent will come from trial supplies.

Five factors are primarily driving this growth:

  Hedge risk: Biopharmaceutical companies often outsource to balance their risk and buy time until key milestones in clinical trials or market uptake are met and they can justify investing in-house.

  Lack of capacity: Many new market entrants. and start-ups developing biopharmaceuticals lack existing manufacturing capabilities. The same is true of some large pharma companies switching over parts of their pipeline to biopharma.

  Invest hurdles: The biopharma industry has high investment requirements. For example, a new biopharma plant with large stainless-steel vessels designed to produce high-volume biopharmaceuticals (500-1000 kg of active pharmaceutical ingredients, or APIs, a year) would require more than $250 million and lead times of four or more years.

  Lack of capabilities: Several experienced CMOs have strong technical capabilities in cell line development, process development and scale-up. These CMOs are very well-suited to production process development, able to increase yields while reducing COGS. In fact, a CMO s technical capabilities are one of the most important factors to consider when selecting an outsourcer, along with its track record of quality, compliance inspection and supply flexibility. Exhibit 1 illustrates one CMO s success in increasing yields, or titers, after optimizing the manufacturing process for a range of six products (monoclonal antibodies, or mAbs).

  Technology shift: Two major trends impact existing mammalian cell culture facilities:

1)The production of large molecules moves to highly productive platforms composed of cell expression, media composition and process mode in up-and downstream processing (fed-batch vs. continuous, rise of single-use equipment). Not all existing plants are ready for disruptive productivity increase or use of disposables.

2)New biologics modalities in the pipeline like multispecific mAbs, viral vectors, oligonucleotides, peptides and other force biopharma plants into a multi-platform, multi-modality situation while most multi-product plants are still in a mono-modality and mono-platform setup.

THE CHALLENGES OF BIOPHARMA OUTSOURCING

Transfer complexity

Looking at the market drivers and the value proposition offered by leading CMOs, the advantages of outsourcing from a biopharmaco s perspective seem clear. Yet biopharmaceutical outsourcing faces several challenges, one of the best-known   and most critical   is the molecules  high transfer complexity. All large, complex biopharmaceuticals (such as mAbs, receptors and enzymes) require extremely sensitive production conditions given their complex structure and unpredictable post-translational modifications. As a result, transferring this type of biopharmaceutical to a new production environment is extremely complicated   whether transferring from R&D to manufacturing, or from the originator company to a CMO. In fact, more than a hundred input parameters must be adjusted to accommodate the living biopharmaceutical organism and the purification of large complex proteins, because duplicating the original environment is next to impossible. If transfers fail into highly utilized CMOs, the next slot available might be several months later, having a huge impact on the launch forecast and impacting the top-line, as such it is clear that an excellent process transfer track record is a critical success factor.","Biotechnology"
"Insulin Makers Sanofi, Novo Nordisk & Lilly Named in Price-Fixing Suit","Suit accuses the three biggest makers of diabetes treatments of simultaneously raising the price of insulin by more than 150 percent over a five-year period.","http://www.pharmamanufacturing.com/industrynews/2017/insulin-makers-sanofi-novo-nordisk-and-lilly-named-in-price-fixing-suit/","Tue, 31 Jan 2017 17:50:00 -0500","NA","Insulin Makers Sanofi, Novo Nordisk & Lilly Named in Price-Fixing SuitSanofi, Novo Nordisk and Eli Lilly have been named in a class action lawsuit that alleges the insulin makers of price fixing.

Filed by a group of patients in a federal court in Massachusetts, the suit accuses the three biggest makers of diabetes treatments of simultaneously raising the price of insulin by more than 150 percent over a five year period and for violating the Racketeer Influenced and Corrupt Organizations Act.

Plaintiffs claim that the companies raised their public benchmark price while maintaining lower prices for large pharmacy benefit managers, which act as middle men with health insurers to keep a percentage of the price difference.","Biotechnology"
"Trump Plans Tax Cuts, Deregulation After Meeting with Pharma Lobbyists","The U.S. President is urging pharma companies to manufacture more in the United States and promises to ""streamline the FDA.""","http://www.pharmamanufacturing.com/industrynews/2017/trump-plans-tax-cuts-deregulation-after-meeting-with-pharma-lobbyists/","Tue, 31 Jan 2017 17:08:00 -0500","NA","Trump Plans Tax Cuts, Deregulation After Meeting with Pharma LobbyistsAfter a meeting with pharmaceutical industry lobbyists today Trump has stated plans to lower taxes and to loosen regulations. Executives from J&J, Eli Lilly, Merck, Amgen Inc, Novartis and more attended as well.

Trump called on the pharma industry to manufacture more drugs in the United States and to cut prices. In a statement, Trump promised to ""streamline the FDA."" He admonished the pharma industry over ""astronomical"" medicine prices in its health programs for older, disabled and poor people and stated he would appoint a new U.S. Food and Drug Administration leader shortly.

""We re going to streamline the FDA,"" Trump said in a statement, referring to the regulatory agency responsible for vetting that new drugs are safe and effective.

According to a Reuters report, Celgene, Lilly, Merck and Amgen were encouraged by Trump's focus on innovation, tax reform and the need for a more value-driven health care system.","Biotechnology"
"Inking the Deal","Mastering the art of lasting outsourcing relationships in the pharmaceutical industry","http://www.pharmamanufacturing.com/articles/2017/inking-the-deal/","Tue, 31 Jan 2017 15:57:00 -0500","NA","Inking the DealResponsible drug manufacturers and contract organizations share the common goal of producing the best possible product in the most efficient way. The two have shared mutually beneficial relationships for decades in the pharmaceutical industry and will no doubt continue to do so for years to come. The numbers support that continued success as well: according to an IntelliROI 2016 report, the global contract pharmaceutical manufacturing market is expected to reach $84 billion by 2020, up from $58 billion in 2014.

What follows is an in-depth look at pharma s outsourcing relationships from the contract manufacturing perspective   what works, what doesn t, and how to both build and maintain the optimum dynamic for ongoing success.

When trying to qualify the relationships between contract organizations and their customers, generalizations are ill-advised. Asked about the challenges and frustrations of their client relationships, the resounding response from CMOs was    it depends. 

Drug manufacturers have a broad range of outsourcing experience, and naturally some companies are better-versed in the process than others. Additionally, project complexity, scale, goals and timelines vary. However, in order for the process to run smoothly, it is pivotal that drug manufacturers do not lose sight of why they are outsourcing. Essentially, is the need functional or strategic or somewhere in between?

 I think it s important for our potential customers to keep in mind why they went to a CDMO in the first place,  says Mike Valazza, VP global business development, Catalent Pharma Solutions.  Was it speed or technical advancements or a specific delivery platform, for example. If they keep that in the forefront of their minds, they will find a partner that is a good fit. 

Project complexity can change the nature of relationships as well. Drug manufacturers who approach contract organizations with products that are easy to make, with well-characterized processes and well-defined systems naturally create a smoother, simpler relationship. But complex pharmaceutical products are becoming increasingly more common.

 These complex products require a much higher level and frequency of communications as the CMO works through the various challenges that will be confronted. There needs to be mutual trust and responsiveness from both parties to get these challenges resolved quickly and efficiently,  says Lonnie Barish, executive director, business development, Wellspring Pharma Services.

But just because the product is complex, does not mean the outsourcing relationship has to be complex, says Simon Edwards, VP global sales and business development, Cambrex.  The project may be complex, but relationships only get complicated by people. A good relationship is a bond based on the individuals who are involved. Where it gets complex is when there are people involved behind the scenes who aren t active in the day-to-day interactions. If all those working directly together respect one another and develop a degree of goodwill, there is a natural tendency to sort out problems,  says Edwards.

Much has been written about the role of contract manufacturers evolving from an  extra set of hands  to a more high-level, strategic partnership. But is the term  strategic partnership  truly the best way to describe the contract organization/drug manufacturer relationship? Again, the answer is: it depends.

 I don t like the term strategic partners. It s true that if it s going to work well, the relationship should be strategic in nature. But we are definitely not talking about a formal strategic partnership on paper   it is more strategic behavior as opposed to a strategic partnership. The strategic behavior comes out of the relationship you build, not out of formalizing a strategic partnership agreement,  says Edwards.

Tee Noland, CEO of Pharma Tech Industries, echoes that sentiment and is realistic about the varying nature of the relationship.

 The word  partnership  just gets thrown around a lot,  says Noland.  The reality of some of our relationships can be  you re the vendor and we are the customer,  which can make solving problems and communication challenging,  acknowledges Noland.

When drug manufacturers are content with working tactically   purchase order after purchase order   and aren t seeking a strategic relationship, savvy contract organizations adapt to the situation.

 We tune our execution protocol to suit individual client requirements. Some of our longest partnerships have been with clients where we demonstrated flexibility and commitment to fine tune our approach to meet their needs,  says Vivek Sharma, CEO of Piramal Pharma Solutions.

Perhaps it s a problem of logistics more so than semantics. It isn t necessarily the case that the entire pharmaceutical industry is opposed to significant, high-level relationships with their outsourcing partners   but getting there can be a struggle.

Supply chain optimization is at the forefront of today s pharmaceutical industry agenda, playing a key role in addressing current cost, performance and quality challenges. According to an A.T. Kearney Pharma Supply Chain Panel survey of pharmaceutical companies, the single biggest barrier to improving performance is supply chain complexity. And while 92 percent of respondents of that survey saw simplifying their supply chains as a strategic priority, nearly 40 percent of the surveyed firms were not yet doing anything about it.

 Many large pharma companies are in fact saying they want  strategic partnerships  with CMOs. They don t want to work with 150 CMOs, they just want the 50 best CMOs. But to get there is not an easy thing to do. There is a tremendous amount of time and complexity involved in shifting products in order to consolidate suppliers,  says Noland.

As drug manufacturers continue to pare down their vendor numbers and establish preferred/strategic partnerships with fewer, integrated suppliers, contract organizations are establishing competitive advantages by understanding the individual needs of each customer and maintaining a flexible approach to the relationship.

The contract services market has enjoyed healthy growth in recent years, no doubt a reflection of the robustness of pharmaceutical pipelines and the drug industry s overall greater need for support. In fact, Nice Insight s 2016 CDMO Outsourcing annual survey revealed that pharma/biopharma execs expect spending on outsourcing to increase for the fourth year in a row.

However, consolidation, increasing offshore outsourcing alternatives and pharma s tightening purse strings means that competition for outsourcing bids is alive and well   and pricing, like it or not, is a factor in contract services selection. But according to CMOs, it is not the leading factor in the process.

 I don t think price dominates   it s not necessarily the number one. Customers talk to at least 3-6 suppliers, and often kick out the highest and the lowest bid. If price was dominating, drug manufacturers would just pick the lowest bid,  points out Edwards.

So what is dominating the selection process? First and foremost, is a contract organization s quality reputation, followed closely by its ability to execute projects against promised timelines.

 Customers do look at your quality record and do try to get a feel for your technical expertise. I don t think I ve ever won any business where our customers haven t gone to look at our sites first,  says Edwards.

Sharma echoes this sentiment:  The degree of confidence that the CMO can provide to the customer on supplying the product on time, at the right quality, quite often directly correlates to the probability of winning the proposal. Of course, the CMO still needs to be within a certain range of the bids that the customer receives. 

Upon further dissection, the  price  discussion should really be a discussion of value   exactly what are drug manufacturers getting for their dollars spent?  At the end of the day, the least expensive car on the market isn t going to be a Mercedes, but if you are going to spend the money on a Mercedes, you are expecting that the value is there for what you are spending,  points out Valazza.

Contract organizations caution drug makers against chasing lower numbers. And the precautionary words are not merely self-indulgent: Lower initial prices could ultimately equate to bad service, bad quality and supply disruptions.

 It is up to the pharma companies to decide if they want a reliable supply chain   one where they are not constantly having to put out fires   or do they want to chase a lower cost and, as a result, have to micromanage their supply chain,  says Noland.

Scope creep   a challenge ubiquitous to all project management   needs to be taken into consideration during the initial price screening. Scope creep occurs when a project is not properly defined, controlled or documented, and deliverables and project boundaries are not properly laid out.

It s helpful to be aware that different contract organizations take different approaches to handling scope creep.  Some will come in with barebones project scope and then issue change orders as the project moves forward, while other companies will do more of a full-service proposal and lay out what they anticipate to be all the costs, preferring to minimize change orders,  explains Barish.

 It s not always the case that others are less expensive; sometimes they just scope less work,  agrees Valazza.

 What we do at Catalent is to anticipate the work the client will need based on all our experience and build that into the proposal. We try to be upfront with what we think would be the best way to run the program if we were the decision maker,  Valazza adds.

As drug manufacturers narrow down their choices of outsourcing partners, thorough due-diligence and drilling down to understand how the project is truly going to run ultimately helps inform the decision much more than just figures on a page.

A new manufacturing plant at Cambrex's facility in Charles City, Iowa. Contract organizations cannot stress enough the criticality of advanced planning. There is universal agreement that the clearer the vision for the project upfront, the smoother it will go down the road, and the opposite is equally true: poor planning will cost both sides time, money and frustration.

 One of the leading causes for tension in the CMO/ pharma relationship is lack of clarity and vision upfront,  says Barish.

Planning needs to come from both sides of the relationship.

 Ideally pharma companies lay out exactly what they want, what their regulatory strategy is and how they see the project rolling out. Companies that do not provide the basic info for developing a quotation   safety data on APIs or packaging info for example   create a back and forth as contract organizations struggle to get all of the needed information. And ultimately, pharma companies can regret decisions that were made early on that were not strategically thought out upfront and instead decided on the fly,  says Barish.

When expectations are clearly defined upfront, contract organizations can then provide the pharma manufacturer with a clearer understanding of full cost and timelines.

 In general, customers are prepared. It is even more helpful if they are clear on the difference between what they want and what they need. Often drug manufacturers are looking to get to the next step, but the bigger question is, what do you NEED to get there?  says Edwards.

A widely used tool for laying out such expectations is the Request for Proposals (RFP). The RFP document should effectively communicate the pharma organization s key deliverables and timelines in detail and ask questions specific to the proposed project.

 A well-written RFP and an effectively managed RFP process form the foundations for a productive relationship with the chosen CMO   a relationship that may last for the entire lifecycle of your product,  says Ron Herman, senior partner, NexGen Consulting Group. (For more on RFPs, see Herman s The Art of the Request for Proposals .)

RFPs mean all potential outsourcing partners see the same package, at the same time. While it standardizes the playing field, there can be downsides to the on-paper process.

 RFPs tend to take the relationships out of a lot of sourcing decisions. I worked with Bob on the last project and it went really well, but Bob is now replaced by a RFP committee. On the one hand, it s a way of doing things fairly, but it s also a bit of a loss because it removes the relationship from the initial equation,  says Edwards.

Ideally, drug manufacturers reach back out to CMOs after receiving proposals, seeking further clarification and asking questions about the proposal. The personal relationship element should, at this point, re-enter the picture.

While a carefully written and thought-out RFP can take the human element out of the equation,  on another level it clarifies the direction, and does a better job of setting expectations on both sides,  concludes Barish.

Each industry comes with its own unique set of challenges. Savvy contract organizations are well-versed in the struggles indicative of pharma and have established methods of working through these challenges.

One such challenge in the pharma industry is culture. As pharma s business models shift, its cultural models are failing to adjust accordingly. Frequent mergers, acquisitions, and relocations further complicate the matter. PwC went as far as to use the term  cultural sclerosis,  stating that  prevailing management culture, mental models and strategies on which the industry relies are the same ones it s traditionally relied on, even though they ve been eclipsed by new ways of doing business. 

Companies struggling to build a strong culture within their own organizations will invariably be challenged when trying to form working partnerships.

 You need to be sure of your own culture before you can find a cultural fit with an outsourcing partner,  says Noland.

But this struggle has helped some contract organizations to reflect inward and work to improve their own cultures. A poor cultural fit can result in awkward CMO-drug manufacturer relationships, which means CMOs also need to have a clear vision of their own capabilities.

 Our reputation is paramount to us. If I take on a program that isn t a good fit culturally and the customer has a bad experience, it can affect our ability to work with that customer on other programs in the future,  says Valazza.

Pharma Tech speaks of the time spent building their own cultural focus.  To get the culture we believe is in the shared interests of our employees and our customers, we ve had to invest a lot in our cost structure in terms of the right leadership. To grow, we need a certain level of volume and profitability to sustain the culture we want,  says Noland.

Contract organizations can be challenged to take such a position, as the core reason for outsourcing has traditionally been lower costs   meaning CMOs have to exercise some frugality, at least at the start, and need to reach a certain scale before investing heavily in top talent. But the investments seemingly pay off, as contract organizations with strong cultures and values are able to provide structure and consistency to their customer relationships.

There is much variability involved in pharmaceutical outsourcing relationships and tremendous pressure surrounding these relationships.

 In our industry, time is money. Delaying the launch of a product can result in the loss of tens of thousands, sometimes millions of dollars. We, as CMOs, are constantly being reminded of that fact,  says Barish.

Building a good outsourcing relationship is the responsibility of both parties, and the best relationships have these three things in common: communication, flexibility and planning.

 Every project and customer is a learning experience. It s a complex business to be in. The pace and challenges in the pharma world can be eye-opening,  concludes Noland.

For two sectors that rely on each other for industry success, mastering the art of building and maintaining relationships is proving to be worth it.","Biotechnology"
"Hikma s West-Ward Pharma to Add 95 Jobs","West-Ward Columbus announced the addition of 95 jobs by 2020 to staff an expansion of its pharmaceutical manufacturing facility as well as a warehouse under construction in Obetz, Ohio, according to an article in Columbus Business First.","http://www.pharmamanufacturing.com/industrynews/2017/hikmas-west-ward-pharma-to-add-95-jobs/","Tue, 31 Jan 2017 00:07:00 -0500","NA","Hikma s West-Ward Pharma to Add 95 JobsWest-Ward Columbus announced the addition of 95 jobs by 2020 to staff an expansion of its pharmaceutical manufacturing facility as well as a warehouse under construction in Obetz, Ohio, according to an article in Columbus Business First.

The expansion is for additions to the company's line of generic drugs made at the division of Hikma Pharmaceuticals Plc. Hikma is continuing plans for growth made under former owner Boehringer Ingelheim, the story said.

About 65 added technician jobs are expected by the end of 2020 to staff a 30,300-square-foot, two-story addition to the west Columbus plant. West-Ward also is building a 276,000-square-foot distribution facility in Obetz that will create another 30 jobs, according to the article.","Biotechnology"
"Teva Nabs Approval to Market Generic GSK Inhaler","Teva Pharmaceutical's version of GSK's medicine, called AirDuo RespiClick, is scheduled to launch later this year","http://www.pharmamanufacturing.com/industrynews/2017/teva-nabs-approval-to-market-gsks-inhaler/","Mon, 30 Jan 2017 23:32:00 -0500","NA","Teva Nabs Approval to Market Generic GSK InhalerTeva Pharmaceutical Industries has received U.S. approval to market a copy of GlaxoSmithKline's Advair inhaler, called AirDuo RespiClick, according to a Reuters article.

Teva's version of GSK's medicine is not a direct substitute for Advair and is only approved for asthma, while Advair is also used for chronic obstructive pulmonary disease (COPD), the story said.

AirDuo offers the same two drugs as Advair--fluticasone propionate and salmeterol--but it delivers a lower dose of salmeterol. It also uses Teva's Respiclick inhaler rather than a copy of GSK's device.



Read the Reuters article","Biotechnology"
"FDA Gathers Faster Drug Data","FDA implements initiatives to speed drug approvals, labeling changes and delivery","http://www.pharmamanufacturing.com/articles/2017/fda-gathers-faster-drug-data/","Mon, 30 Jan 2017 12:22:00 -0500","NA","FDA Gathers Faster Drug DataMany would agree that  fast  doesn t often describe the U.S. Food and Drug Administration. But the agency is taking steps to change its reputation and expedite some of its pharmaceutical drug processes.



For example, the FDA says it is now making it easier and faster for health care professionals and patients to get the most up-to-date drug safety information on the more than 18,000 drugs available on its website. Its improved Drug Safety Labeling Changes Program, now managed by CDER s Office of Communications, enables the agency to post the latest safety information about a medicine almost at the same time they approve a change, as opposed to once a month, says Mary E. Kremzner, U.S. Public Health Service, in an FDA Voice blog post.

When a physician or other health care professional prescribes a patient s medicine using an e-prescribing system, the new safety information now displays much faster. Within days of FDA approval of new drug safety information for a drug product, the information is entered into the safety labeling changes database. Health IT vendors that provide clinical and drug information support for hospitals and pharmacies are then alerted to integrate the safety labeling changes data into their systems, Kremzner says. Instead of waiting weeks for the monthly release of all safety labeling updates, this information is now accessible in days.



The public can access the information as well, now in a searchable database. Keying in the drug name yields a comprehensive listing of the labeling changes related to safety for that product.

 Our new program is a game-changer for health care professionals seeking to provide the best quality care for their patients,  Kremzner says.

THE MUTUAL RELIANCE INITIATIVE

Another way the FDA is responding more quickly is through the Mutual Reliance Initiative (MRI). 

In order to address concerns surrounding the rapid increase in imported drugs from nations where the FDA devotes limited inspection resources, the FDA created an expanded inspectorate. Thus,  investigators and inspectors from FDA and trusted partners, such as those in the European Union, would work together, rely on each other s inspections, avoid duplicating inspections, and conduct more inspections in areas where the increase in drug manufacturing has greatly increased, like in China and India,  says Dara Corrigan, J.D., FDA s associate commissioner for global regulatory policy, in FDA Voice.



To meet that challenge, FDA responded with the Mutual Reliance Initiative. The concept is simple, Corrigan explains,  EU country inspectors inspect in their respective countries, FDA inspects the manufacturing facilities in the United States, and the EU and FDA would rely upon each other. This would avoid duplication, lower costs and enable the regulators to devote more resources to other parts of the world where there is greater risk. The savings would be considerable   over the last five years, about 40 percent of FDA s drug inspections were performed in the EU. 

The MRI was actually launched in May 2014, when FDA and EU assembled dedicated teams to assess the risk and benefits of entering into a mutual recognition agreement. FDA was invited to observe the EU s Joint Audit Program, in which two EU nations audit the inspectorate   the regulatory authority   of another member. FDA first observed the audit of Sweden s inspectorate by auditors from the United Kingdom and Norway. Since then, FDA has observed an additional 12 audits of drug inspectorates across the EU with more audit observations planned through 2017, Corrigan says.

In addition, the FDA hopes to sign an agreement with the EU soon and is working to complete assessments of the capability of the drug manufacturing inspectorates of two to four countries within the EU. These first steps with the EU will lead toward FDA s goal of an expanded inspectorate, containing investigators and inspectors from FDA and across the EU.  These collaborations will enhance our ability to evaluate risk, produce better data, and minimize public health risk globally,  Corrigan said.



","Biotechnology"
"Merck Offers Candid Details on Pricing Practices","Merck has published a report outlining the company's average list price increases for its products, as the industry deals with widespread pricing criticism.","http://www.pharmamanufacturing.com/industrynews/2017/merck-offers-candid-details-on-pricing-practices/","Sun, 29 Jan 2017 21:45:00 -0500","NA","Merck Offers Candid Details on Pricing PracticesMerck has published a report outlining the company's average list price increases for its products, as the industry deals with widespread pricing criticism.

Merck published figures on its website showing that the average list-price increase across Merck's brand-name drugs and vaccines ranged from 7.4% in 2010 to a peak of 10.5% in 2014. The average increase in its net prices (the amount Merck actually receives after factoring in rebates and other discounts), ranged from 3.4% in 2010 to a peak of 6.2% in 2012, according to the document.

""The price conversation over the past year has been driven and dominated by the justified public outrage in response to companies that hiked prices by triple digits, or had a business model based primarily on price increases. That is not true of Merck   and, to give credit to others, that is not true for many other innovative, R&D-based drug companies either,"" said Adam Schechter, president of Global Human Health at Merck in a recent blog post.

See the Merck document here","Biotechnology"
"Amgen Gets EMA Ok for Humira Biosims","The European Medicines Agency (EMA) recommended the approval of two Amgen biosimilars for AbbVie s blockbuster Humira, for treatment of inflammatory diseases.","http://www.pharmamanufacturing.com/industrynews/2017/amgen-gets-ema-ok-for-humira-biosims/","Sat, 28 Jan 2017 18:28:00 -0500","NA","Amgen Gets EMA Ok for Humira BiosimsThe European Medicines Agency (EMA) has recommended the approval of two Amgen biosimilars for AbbVie s blockbuster Humira, for treatment of inflammatory diseases.

Amgen's Amgevita and Solymbic are the first adalimumab biosimilars recommended for approval in the EU, says RAPS.

Amgen s Humira biosimilar was also approved in the U.S. in September 2016 under the name Amjevita; however patent disputes are predicted to delay the drug's availability on the market.

If approved, marketing authorization will be granted to the two Amgen biosims in the European Union.","Biotechnology"
"Pharma 'Bad Boy' Shkreli Attacks Pharma Trade Group","The former Turing Pharma exec touts a website exposing industry wrong-doings, after a trade group launches ad campaign that aims to distance the industry from him","http://www.pharmamanufacturing.com/industrynews/2017/pharma-bad-boy-shkreli-attacks-pharma-trade-group/","Fri, 27 Jan 2017 09:24:00 -0500","NA","Pharma 'Bad Boy' Shkreli Attacks Pharma Trade GroupMartin Shkreli, whose claim to fame was hiking the price of a lifesaving drug by more than 5,000 percent, is fighting back against the pharma industry. After an advertising campaign launched by the Pharmaceutical Research and Manufacturers of America (PhRMA) seeking to distance the industry from Shkreli and improve its reputation, Shkreli launched a website attacking the records of other PhRMA members, according to c|net.

The website Pharmaskeletons.com lists the alleged price hikes, criminal behavior and general misdeeds of more than two dozen well-known pharmaceuticals companies, the story said. ""Look in the mirror,"" Shkreli says on the site. ""Pharma is a wonderful industry that does great things, but trying to throw me under the bus is foolish.""","Biotechnology"
